,x_input,x_output
128,"[np.float32(-71.55692), np.float32(55.61397), np.float32(-26.315348), np.float32(168.53926), np.float32(68.84215), np.float32(62.448753)]","[np.float32(27.070501), np.float32(26.877157), np.float32(28.441666), np.float32(26.671087), np.float32(27.92402), np.float32(27.49163), np.float32(28.844952), np.float32(28.6247), np.float32(28.035654), np.float32(27.338634), np.float32(24.669828), np.float32(26.563618), np.float32(28.392792), np.float32(28.392792), np.float32(24.92063), np.float32(24.92063)]"
129,"[np.float32(-30.233778), np.float32(-82.86552), np.float32(3.7482495), np.float32(50.074818), np.float32(65.52773), np.float32(76.97652)]","[np.float32(26.16872), np.float32(26.49317), np.float32(26.090008), np.float32(24.464993), np.float32(25.60081), np.float32(25.306301), np.float32(24.849781), np.float32(25.624538), np.float32(26.718697), np.float32(26.419416), np.float32(26.585003), np.float32(26.525232), np.float32(26.897165), np.float32(26.897165), np.float32(24.62921), np.float32(24.62921)]"
130,"[np.float32(-64.56842), np.float32(-100.129295), np.float32(-16.528172), np.float32(-215.22217), np.float32(-31.869162), np.float32(19.884058)]","[np.float32(23.921957), np.float32(22.305296), np.float32(21.892448), np.float32(19.936083), np.float32(22.081488), np.float32(24.583797), np.float32(23.146013), np.float32(24.764215), np.float32(23.293425), np.float32(23.428663), np.float32(24.887022), np.float32(23.026247), np.float32(20.684944), np.float32(20.684944), np.float32(22.530275), np.float32(22.530275)]"
131,"[np.float32(57.359055), np.float32(-6.0721107), np.float32(51.482212), np.float32(62.919456), np.float32(-38.30365), np.float32(146.64757)]","[np.float32(13.867441), np.float32(14.1963215), np.float32(14.169189), np.float32(15.950514), np.float32(16.094429), np.float32(13.26684), np.float32(14.212498), np.float32(13.806902), np.float32(17.128645), np.float32(16.978418), np.float32(17.206076), np.float32(17.399597), np.float32(17.54415), np.float32(17.54415), np.float32(13.67193), np.float32(13.67193)]"
132,"[np.float32(61.34095), np.float32(27.715715), np.float32(9.399823), np.float32(-147.63019), np.float32(-11.51737), np.float32(97.53705)]","[np.float32(15.127123), np.float32(16.473524), np.float32(14.866495), np.float32(17.469006), np.float32(17.859896), np.float32(18.055494), np.float32(14.575279), np.float32(13.621133), np.float32(16.011164), np.float32(15.500462), np.float32(16.24673), np.float32(15.735905), np.float32(14.065542), np.float32(14.065542), np.float32(17.472511), np.float32(17.472511)]"
133,"[np.float32(48.57546), np.float32(-123.89963), np.float32(-8.708481), np.float32(-30.159342), np.float32(-50.058388), np.float32(-128.85468)]","[np.float32(18.45935), np.float32(18.531279), np.float32(18.342722), np.float32(15.310917), np.float32(17.141823), np.float32(20.464298), np.float32(18.219334), np.float32(21.741411), np.float32(18.05992), np.float32(18.641182), np.float32(20.519001), np.float32(19.579138), np.float32(19.863546), np.float32(19.863546), np.float32(19.120775), np.float32(19.120775)]"
134,"[np.float32(180.5866), np.float32(5.0191116), np.float32(8.992336), np.float32(49.55528), np.float32(30.397636), np.float32(12.416809)]","[np.float32(14.0705595), np.float32(15.017134), np.float32(15.484114), np.float32(15.306669), np.float32(15.21903), np.float32(17.138853), np.float32(13.841789), np.float32(13.740122), np.float32(15.666025), np.float32(15.971416), np.float32(16.270475), np.float32(16.142622), np.float32(17.664701), np.float32(17.664701), np.float32(16.857635), np.float32(16.857634)]"
135,"[np.float32(-87.54684), np.float32(161.71213), np.float32(-3.6394095), np.float32(-118.115), np.float32(71.6383), np.float32(3.3977573)]","[np.float32(26.974743), np.float32(27.756256), np.float32(26.974703), np.float32(27.411152), np.float32(29.806263), np.float32(31.085342), np.float32(27.931438), np.float32(25.50437), np.float32(26.440432), np.float32(25.196909), np.float32(24.640602), np.float32(26.649069), np.float32(25.705055), np.float32(25.705055), np.float32(28.614), np.float32(28.614)]"
136,"[np.float32(0.15723181), np.float32(49.571518), np.float32(-42.61636), np.float32(16.625257), np.float32(-57.45473), np.float32(-1.799643)]","[np.float32(17.314957), np.float32(17.587103), np.float32(18.02682), np.float32(18.168272), np.float32(19.68736), np.float32(20.483831), np.float32(19.519434), np.float32(20.823715), np.float32(17.733362), np.float32(17.751875), np.float32(18.259064), np.float32(18.901937), np.float32(19.63866), np.float32(19.63866), np.float32(17.277138), np.float32(17.277138)]"
137,"[np.float32(17.392866), np.float32(11.588528), np.float32(-0.8445873), np.float32(0.91931534), np.float32(39.59591), np.float32(-81.87761)]","[np.float32(24.955248), np.float32(25.600842), np.float32(25.350239), np.float32(24.301222), np.float32(25.581367), np.float32(28.676031), np.float32(26.440388), np.float32(26.952322), np.float32(25.070755), np.float32(24.739845), np.float32(23.825443), np.float32(24.613718), np.float32(25.668802), np.float32(25.668802), np.float32(27.231361), np.float32(27.231361)]"
138,"[np.float32(-45.81037), np.float32(-73.57526), np.float32(-67.940056), np.float32(52.666115), np.float32(-66.70389), np.float32(89.49276)]","[np.float32(17.913689), np.float32(18.63048), np.float32(17.83037), np.float32(18.809177), np.float32(19.590782), np.float32(18.485907), np.float32(17.7129), np.float32(21.242664), np.float32(18.085606), np.float32(18.647358), np.float32(20.36458), np.float32(18.99736), np.float32(19.602934), np.float32(19.602934), np.float32(15.872025), np.float32(15.872025)]"
139,"[np.float32(-103.63526), np.float32(-31.09199), np.float32(7.6659865), np.float32(-12.460926), np.float32(-98.40033), np.float32(65.84906)]","[np.float32(18.183681), np.float32(18.686766), np.float32(17.496162), np.float32(18.127066), np.float32(19.914047), np.float32(17.364378), np.float32(19.341936), np.float32(20.976328), np.float32(18.883505), np.float32(18.5341), np.float32(19.623137), np.float32(20.027473), np.float32(19.02094), np.float32(19.02094), np.float32(16.106833), np.float32(16.106833)]"
140,"[np.float32(-2.0462737), np.float32(58.947243), np.float32(0.97775936), np.float32(-4.882746), np.float32(-15.048285), np.float32(-161.16374)]","[np.float32(23.472965), np.float32(24.02215), np.float32(23.710169), np.float32(23.505352), np.float32(24.90605), np.float32(28.694769), np.float32(25.740217), np.float32(26.657179), np.float32(23.144018), np.float32(23.319267), np.float32(22.710052), np.float32(23.204584), np.float32(24.688719), np.float32(24.688719), np.float32(26.85128), np.float32(26.85128)]"
141,"[np.float32(-84.91776), np.float32(-51.871838), np.float32(-4.0264516), np.float32(131.59174), np.float32(79.02809), np.float32(122.876366)]","[np.float32(27.447819), np.float32(27.275402), np.float32(27.63428), np.float32(26.036448), np.float32(27.224081), np.float32(26.72607), np.float32(26.857271), np.float32(27.400677), np.float32(28.35823), np.float32(28.03412), np.float32(27.644186), np.float32(27.989199), np.float32(28.746479), np.float32(28.746479), np.float32(25.06489), np.float32(25.06489)]"
142,"[np.float32(-20.778542), np.float32(-2.0690198), np.float32(-47.836132), np.float32(-94.789154), np.float32(-82.989136), np.float32(-1.3128629)]","[np.float32(17.71737), np.float32(17.97587), np.float32(17.155287), np.float32(17.875416), np.float32(19.31074), np.float32(20.758986), np.float32(18.781366), np.float32(20.41461), np.float32(17.4608), np.float32(17.529198), np.float32(18.81434), np.float32(17.764969), np.float32(16.962685), np.float32(16.962687), np.float32(17.652872), np.float32(17.652872)]"
143,"[np.float32(28.904396), np.float32(-67.111885), np.float32(17.433586), np.float32(14.53369), np.float32(91.600746), np.float32(79.72078)]","[np.float32(23.846025), np.float32(24.446796), np.float32(24.086094), np.float32(22.967703), np.float32(23.712551), np.float32(23.728577), np.float32(21.957623), np.float32(22.056675), np.float32(24.428087), np.float32(24.376505), np.float32(23.163157), np.float32(22.851002), np.float32(23.309742), np.float32(23.309742), np.float32(23.71499), np.float32(23.71499)]"
144,"[np.float32(-16.063375), np.float32(-3.5303836), np.float32(18.017694), np.float32(48.25388), np.float32(72.8833), np.float32(143.42303)]","[np.float32(22.556627), np.float32(23.469917), np.float32(23.003883), np.float32(23.974178), np.float32(24.439905), np.float32(22.546495), np.float32(21.658838), np.float32(21.191795), np.float32(24.014534), np.float32(23.643913), np.float32(22.077557), np.float32(22.338768), np.float32(22.805653), np.float32(22.805653), np.float32(21.922722), np.float32(21.922722)]"
145,"[np.float32(17.565325), np.float32(45.864243), np.float32(-0.54532814), np.float32(110.83308), np.float32(-79.39484), np.float32(-140.08435)]","[np.float32(17.612173), np.float32(18.677372), np.float32(18.966948), np.float32(17.763988), np.float32(19.5581), np.float32(20.624418), np.float32(20.259493), np.float32(21.937572), np.float32(18.053019), np.float32(18.002005), np.float32(18.186909), np.float32(20.111343), np.float32(21.872923), np.float32(21.872921), np.float32(19.006037), np.float32(19.006037)]"
146,"[np.float32(28.741833), np.float32(125.78404), np.float32(-112.199295), np.float32(1.37111), np.float32(-80.3121), np.float32(-25.61632)]","[np.float32(17.102852), np.float32(17.26962), np.float32(18.151888), np.float32(18.623596), np.float32(20.04207), np.float32(22.137846), np.float32(20.07085), np.float32(21.042303), np.float32(17.302511), np.float32(17.27092), np.float32(17.791004), np.float32(18.3511), np.float32(19.60087), np.float32(19.60087), np.float32(18.028757), np.float32(18.028757)]"
147,"[np.float32(110.65125), np.float32(-92.239784), np.float32(-78.43073), np.float32(-47.00713), np.float32(15.585262), np.float32(90.06684)]","[np.float32(15.55254), np.float32(16.442003), np.float32(16.006962), np.float32(16.790865), np.float32(16.499111), np.float32(18.364258), np.float32(13.819616), np.float32(14.955177), np.float32(15.392324), np.float32(16.174255), np.float32(17.126291), np.float32(15.450104), np.float32(15.57481), np.float32(15.57481), np.float32(16.694624), np.float32(16.694624)]"
148,"[np.float32(32.71145), np.float32(21.256039), np.float32(-115.909424), np.float32(32.151794), np.float32(97.74437), np.float32(262.5363)]","[np.float32(21.571533), np.float32(21.61139), np.float32(22.036232), np.float32(24.06046), np.float32(23.577639), np.float32(22.970436), np.float32(20.277393), np.float32(20.08182), np.float32(22.811375), np.float32(23.078398), np.float32(21.869534), np.float32(20.430971), np.float32(21.19232), np.float32(21.19232), np.float32(20.27073), np.float32(20.27073)]"
149,"[np.float32(41.43244), np.float32(3.80425), np.float32(-14.389723), np.float32(-44.736534), np.float32(14.76576), np.float32(119.5186)]","[np.float32(16.149616), np.float32(16.823454), np.float32(16.330452), np.float32(17.675446), np.float32(18.082285), np.float32(17.876635), np.float32(15.272413), np.float32(14.789698), np.float32(17.122068), np.float32(16.95637), np.float32(17.259962), np.float32(16.73792), np.float32(16.035137), np.float32(16.035137), np.float32(16.610916), np.float32(16.610916)]"
150,"[np.float32(-10.851736), np.float32(-21.699167), np.float32(26.445671), np.float32(69.77664), np.float32(-20.635708), np.float32(20.753393)]","[np.float32(18.362465), np.float32(19.616379), np.float32(18.992977), np.float32(18.57817), np.float32(19.97638), np.float32(18.61514), np.float32(19.265491), np.float32(20.667334), np.float32(19.664923), np.float32(19.439379), np.float32(19.134129), np.float32(20.315744), np.float32(21.102154), np.float32(21.102154), np.float32(18.408936), np.float32(18.408936)]"
151,"[np.float32(-3.4550548), np.float32(-43.671745), np.float32(61.727104), np.float32(71.52962), np.float32(108.86163), np.float32(-126.36583)]","[np.float32(28.13464), np.float32(27.167566), np.float32(28.916773), np.float32(24.430164), np.float32(26.195578), np.float32(27.700922), np.float32(29.564154), np.float32(29.45468), np.float32(29.014244), np.float32(28.035643), np.float32(24.976503), np.float32(26.73869), np.float32(28.277409), np.float32(28.27741), np.float32(27.049786), np.float32(27.049786)]"
152,"[np.float32(24.136822), np.float32(51.525753), np.float32(-138.60599), np.float32(45.64404), np.float32(42.78368), np.float32(179.22354)]","[np.float32(21.263552), np.float32(21.332468), np.float32(21.907503), np.float32(23.251904), np.float32(23.293806), np.float32(24.16744), np.float32(20.81198), np.float32(21.380634), np.float32(22.039003), np.float32(22.3457), np.float32(21.740551), np.float32(20.156006), np.float32(21.38247), np.float32(21.38247), np.float32(20.281605), np.float32(20.281605)]"
153,"[np.float32(-61.6618), np.float32(62.50477), np.float32(25.910048), np.float32(55.26047), np.float32(62.56677), np.float32(13.681433)]","[np.float32(27.663586), np.float32(27.613459), np.float32(28.445105), np.float32(26.072083), np.float32(28.222399), np.float32(27.738838), np.float32(29.107843), np.float32(27.838343), np.float32(28.252947), np.float32(26.981459), np.float32(24.630928), np.float32(26.863735), np.float32(27.718012), np.float32(27.718012), np.float32(26.080898), np.float32(26.080898)]"
154,"[np.float32(-162.03659), np.float32(55.244305), np.float32(-50.83232), np.float32(9.188039), np.float32(-27.18529), np.float32(87.0491)]","[np.float32(26.421469), np.float32(26.449553), np.float32(25.9251), np.float32(27.88128), np.float32(29.39061), np.float32(27.89374), np.float32(28.171019), np.float32(28.973114), np.float32(26.570774), np.float32(26.353409), np.float32(24.857893), np.float32(24.971413), np.float32(25.367933), np.float32(25.367933), np.float32(24.631784), np.float32(24.631784)]"
155,"[np.float32(18.663246), np.float32(-17.80872), np.float32(176.15445), np.float32(-13.932558), np.float32(3.330926), np.float32(18.267574)]","[np.float32(17.017578), np.float32(17.049442), np.float32(17.165583), np.float32(14.505606), np.float32(16.343805), np.float32(13.609563), np.float32(17.458435), np.float32(15.401375), np.float32(19.577961), np.float32(18.16399), np.float32(15.560427), np.float32(18.105232), np.float32(16.929577), np.float32(16.929577), np.float32(16.960333), np.float32(16.960333)]"
156,"[np.float32(-55.62406), np.float32(-44.020657), np.float32(74.05412), np.float32(-23.40164), np.float32(-115.11405), np.float32(-157.15092)]","[np.float32(19.165352), np.float32(19.604713), np.float32(19.120144), np.float32(16.284496), np.float32(19.015146), np.float32(19.412062), np.float32(20.456697), np.float32(21.671839), np.float32(18.632301), np.float32(18.312286), np.float32(18.871822), np.float32(20.838217), np.float32(20.326235), np.float32(20.326235), np.float32(19.663292), np.float32(19.663292)]"
157,"[np.float32(35.037575), np.float32(43.02843), np.float32(8.378607), np.float32(102.57586), np.float32(-151.26845), np.float32(-72.54877)]","[np.float32(14.568165), np.float32(14.501663), np.float32(15.898874), np.float32(14.626944), np.float32(16.250689), np.float32(16.046808), np.float32(17.818962), np.float32(19.264), np.float32(15.9631195), np.float32(15.660858), np.float32(14.13007), np.float32(15.436422), np.float32(16.899258), np.float32(16.899258), np.float32(14.449024), np.float32(14.449024)]"
158,"[np.float32(21.040117), np.float32(-2.2997975), np.float32(88.76601), np.float32(-2.6385531), np.float32(-5.1127934), np.float32(-44.318996)]","[np.float32(18.41422), np.float32(18.88685), np.float32(18.972816), np.float32(16.178192), np.float32(18.555498), np.float32(18.17603), np.float32(19.482891), np.float32(19.123102), np.float32(19.596575), np.float32(18.708406), np.float32(17.325428), np.float32(19.568712), np.float32(19.296223), np.float32(19.296223), np.float32(18.98614), np.float32(18.98614)]"
159,"[np.float32(41.32256), np.float32(9.001752), np.float32(85.326195), np.float32(87.48847), np.float32(32.24803), np.float32(101.5344)]","[np.float32(16.055262), np.float32(16.744934), np.float32(17.081425), np.float32(16.52516), np.float32(17.311003), np.float32(14.438028), np.float32(16.004473), np.float32(14.823219), np.float32(18.726967), np.float32(18.08489), np.float32(16.539114), np.float32(18.250498), np.float32(18.8183), np.float32(18.8183), np.float32(15.949947), np.float32(15.949947)]"
160,"[np.float32(93.08372), np.float32(-66.56179), np.float32(-96.52666), np.float32(-44.424393), np.float32(-41.974407), np.float32(-37.0507)]","[np.float32(15.725222), np.float32(16.63997), np.float32(15.97237), np.float32(16.288927), np.float32(17.152094), np.float32(20.15827), np.float32(15.590736), np.float32(19.04776), np.float32(15.603983), np.float32(16.57384), np.float32(17.692223), np.float32(15.223465), np.float32(16.328352), np.float32(16.328352), np.float32(17.096453), np.float32(17.096453)]"
161,"[np.float32(-81.13961), np.float32(31.33228), np.float32(-192.34521), np.float32(16.83257), np.float32(152.29022), np.float32(-61.18028)]","[np.float32(26.311562), np.float32(26.863049), np.float32(27.484251), np.float32(27.421555), np.float32(27.556866), np.float32(30.709091), np.float32(28.064182), np.float32(29.458002), np.float32(25.645647), np.float32(25.714851), np.float32(23.445177), np.float32(23.737906), np.float32(25.70183), np.float32(25.70183), np.float32(27.531342), np.float32(27.531342)]"
162,"[np.float32(33.87069), np.float32(69.57853), np.float32(-86.07438), np.float32(151.94794), np.float32(63.425045), np.float32(149.88176)]","[np.float32(20.658192), np.float32(21.96264), np.float32(22.395544), np.float32(24.364592), np.float32(24.144579), np.float32(23.191668), np.float32(20.795567), np.float32(20.87952), np.float32(22.163517), np.float32(22.284506), np.float32(20.588747), np.float32(21.008554), np.float32(23.370508), np.float32(23.370508), np.float32(20.700575), np.float32(20.700575)]"
163,"[np.float32(-2.5110745), np.float32(121.68416), np.float32(149.72496), np.float32(82.99195), np.float32(12.205966), np.float32(166.6782)]","[np.float32(15.537487), np.float32(15.629992), np.float32(16.626146), np.float32(17.396635), np.float32(17.989828), np.float32(13.411439), np.float32(17.711992), np.float32(14.504837), np.float32(19.06369), np.float32(17.641253), np.float32(14.590491), np.float32(17.784023), np.float32(17.594261), np.float32(17.594261), np.float32(14.614588), np.float32(14.614588)]"
164,"[np.float32(95.86942), np.float32(-85.2287), np.float32(-55.20389), np.float32(-106.15328), np.float32(50.102608), np.float32(41.662064)]","[np.float32(19.801243), np.float32(19.528435), np.float32(19.778751), np.float32(17.959118), np.float32(18.809296), np.float32(21.688612), np.float32(17.666962), np.float32(18.206293), np.float32(19.129908), np.float32(19.358658), np.float32(19.32), np.float32(17.63584), np.float32(17.232962), np.float32(17.232962), np.float32(19.729818), np.float32(19.729818)]"
165,"[np.float32(-37.333694), np.float32(-1.1869493), np.float32(15.462126), np.float32(-56.28647), np.float32(-53.629196), np.float32(-77.87592)]","[np.float32(21.35428), np.float32(21.410822), np.float32(20.93955), np.float32(19.887115), np.float32(22.06509), np.float32(23.827745), np.float32(22.673258), np.float32(23.696074), np.float32(20.872992), np.float32(20.83224), np.float32(21.569443), np.float32(22.24923), np.float32(21.912151), np.float32(21.912151), np.float32(22.22203), np.float32(22.22203)]"
166,"[np.float32(74.75283), np.float32(-49.50624), np.float32(53.3786), np.float32(7.4995914), np.float32(-99.39818), np.float32(43.98929)]","[np.float32(12.867695), np.float32(13.410249), np.float32(12.353345), np.float32(14.886183), np.float32(14.862507), np.float32(14.707775), np.float32(14.099185), np.float32(15.874975), np.float32(15.925159), np.float32(16.556656), np.float32(16.474125), np.float32(14.912842), np.float32(15.064428), np.float32(15.064428), np.float32(15.236027), np.float32(15.236027)]"
167,"[np.float32(62.047035), np.float32(43.938877), np.float32(8.46057), np.float32(-78.06974), np.float32(105.14305), np.float32(-37.82665)]","[np.float32(25.908419), np.float32(26.345613), np.float32(26.338715), np.float32(24.620132), np.float32(26.368761), np.float32(29.783363), np.float32(26.383512), np.float32(24.82657), np.float32(26.211239), np.float32(25.403772), np.float32(24.829128), np.float32(25.958921), np.float32(25.984213), np.float32(25.984215), np.float32(27.946218), np.float32(27.946218)]"
168,"[np.float32(34.97775), np.float32(131.66068), np.float32(-159.96634), np.float32(129.72551), np.float32(-57.344418), np.float32(-55.78681)]","[np.float32(19.266727), np.float32(20.030926), np.float32(20.806053), np.float32(22.000475), np.float32(22.79263), np.float32(25.909067), np.float32(22.370684), np.float32(24.165344), np.float32(19.340332), np.float32(19.980299), np.float32(20.321522), np.float32(20.96894), np.float32(23.493095), np.float32(23.493095), np.float32(21.367172), np.float32(21.367172)]"
169,"[np.float32(26.017103), np.float32(52.238647), np.float32(-8.837713), np.float32(-19.777683), np.float32(-151.17804), np.float32(-34.937153)]","[np.float32(14.766034), np.float32(15.136778), np.float32(15.376755), np.float32(15.8372135), np.float32(16.998854), np.float32(17.437334), np.float32(17.345457), np.float32(18.3078), np.float32(15.405924), np.float32(14.928141), np.float32(13.449963), np.float32(13.885307), np.float32(13.92157), np.float32(13.92157), np.float32(15.582926), np.float32(15.582926)]"
170,"[np.float32(-3.644013), np.float32(95.535416), np.float32(49.83311), np.float32(-156.96243), np.float32(-88.641655), np.float32(87.83842)]","[np.float32(15.361374), np.float32(15.984177), np.float32(15.226498), np.float32(17.06275), np.float32(18.160604), np.float32(17.412197), np.float32(16.756962), np.float32(15.879925), np.float32(16.25538), np.float32(15.259117), np.float32(13.580457), np.float32(14.125069), np.float32(12.274204), np.float32(12.274204), np.float32(16.54489), np.float32(16.54489)]"
171,"[np.float32(39.106945), np.float32(-194.74503), np.float32(-142.56992), np.float32(-4.572572), np.float32(-80.879425), np.float32(-118.40861)]","[np.float32(21.110556), np.float32(21.06261), np.float32(20.832718), np.float32(18.603645), np.float32(19.769287), np.float32(23.952135), np.float32(20.608162), np.float32(25.29846), np.float32(20.569817), np.float32(21.64367), np.float32(23.975903), np.float32(21.650743), np.float32(22.318808), np.float32(22.318808), np.float32(21.59412), np.float32(21.59412)]"
172,"[np.float32(-20.902802), np.float32(156.2782), np.float32(181.41203), np.float32(111.89455), np.float32(-59.496296), np.float32(198.95229)]","[np.float32(15.188547), np.float32(14.897762), np.float32(16.157562), np.float32(17.381731), np.float32(17.825136), np.float32(12.8293295), np.float32(17.918694), np.float32(14.60616), np.float32(18.852053), np.float32(17.385252), np.float32(13.979168), np.float32(17.26182), np.float32(16.889254), np.float32(16.889254), np.float32(13.788244), np.float32(13.788243)]"
173,"[np.float32(-88.935616), np.float32(8.722575), np.float32(63.328323), np.float32(95.04341), np.float32(-126.12106), np.float32(32.442177)]","[np.float32(16.185562), np.float32(17.005423), np.float32(16.541708), np.float32(16.347492), np.float32(18.365564), np.float32(14.731831), np.float32(18.667448), np.float32(19.726929), np.float32(17.701672), np.float32(17.040752), np.float32(16.800789), np.float32(19.145226), np.float32(18.975834), np.float32(18.975834), np.float32(14.777743), np.float32(14.777743)]"
174,"[np.float32(28.461773), np.float32(-67.50331), np.float32(66.441925), np.float32(82.01892), np.float32(-116.84262), np.float32(135.18167)]","[np.float32(13.12604), np.float32(12.997405), np.float32(12.490488), np.float32(15.092478), np.float32(15.114193), np.float32(11.997238), np.float32(14.369699), np.float32(15.960955), np.float32(17.147034), np.float32(17.676144), np.float32(17.587069), np.float32(16.283148), np.float32(16.671873), np.float32(16.671875), np.float32(12.711235), np.float32(12.711235)]"
175,"[np.float32(-117.185265), np.float32(105.82917), np.float32(58.938904), np.float32(25.617191), np.float32(11.953923), np.float32(88.58674)]","[np.float32(24.847973), np.float32(26.03066), np.float32(24.99104), np.float32(26.055382), np.float32(28.203968), np.float32(25.46355), np.float32(26.566387), np.float32(24.479126), np.float32(25.848104), np.float32(24.288746), np.float32(23.236456), np.float32(26.185099), np.float32(25.4607), np.float32(25.4607), np.float32(24.32173), np.float32(24.32173)]"
176,"[np.float32(1.1520205), np.float32(-104.046425), np.float32(21.999151), np.float32(130.45323), np.float32(-16.538652), np.float32(-160.79031)]","[np.float32(23.085278), np.float32(23.580662), np.float32(23.640118), np.float32(21.936338), np.float32(23.054846), np.float32(24.141092), np.float32(25.068306), np.float32(27.939714), np.float32(24.186129), np.float32(24.29306), np.float32(22.502872), np.float32(23.256018), np.float32(25.294907), np.float32(25.294907), np.float32(23.969505), np.float32(23.969505)]"
177,"[np.float32(-24.84591), np.float32(151.06479), np.float32(-55.939575), np.float32(-82.29847), np.float32(-58.38741), np.float32(-68.63821)]","[np.float32(20.820257), np.float32(20.312809), np.float32(20.796099), np.float32(21.765142), np.float32(23.686413), np.float32(26.392262), np.float32(23.640848), np.float32(23.99534), np.float32(20.963793), np.float32(21.037663), np.float32(22.06644), np.float32(22.186613), np.float32(22.917553), np.float32(22.917553), np.float32(22.197424), np.float32(22.197424)]"
178,"[np.float32(-131.89503), np.float32(-12.05587), np.float32(-69.05746), np.float32(-29.073515), np.float32(-51.984375), np.float32(-147.10606)]","[np.float32(26.615053), np.float32(26.273893), np.float32(26.338652), np.float32(26.04027), np.float32(26.843166), np.float32(29.797152), np.float32(28.25103), np.float32(30.32363), np.float32(25.571442), np.float32(26.087685), np.float32(23.965189), np.float32(23.368597), np.float32(24.669876), np.float32(24.669876), np.float32(27.73447), np.float32(27.73447)]"
179,"[np.float32(-24.51567), np.float32(50.311634), np.float32(-113.06254), np.float32(-98.60317), np.float32(90.58655), np.float32(34.890156)]","[np.float32(27.349295), np.float32(28.071434), np.float32(27.495745), np.float32(28.096937), np.float32(28.905426), np.float32(32.341694), np.float32(27.397078), np.float32(27.258018), np.float32(26.119623), np.float32(25.744604), np.float32(26.077208), np.float32(25.536747), np.float32(25.489746), np.float32(25.489746), np.float32(27.984468), np.float32(27.984468)]"
180,"[np.float32(103.21977), np.float32(-35.532124), np.float32(-10.937567), np.float32(-85.97265), np.float32(-6.3306527), np.float32(-27.615416)]","[np.float32(15.64645), np.float32(16.412718), np.float32(15.727535), np.float32(15.483709), np.float32(16.439718), np.float32(18.78391), np.float32(15.335899), np.float32(16.611555), np.float32(16.164694), np.float32(16.401667), np.float32(16.210352), np.float32(14.884989), np.float32(14.920656), np.float32(14.920656), np.float32(17.815243), np.float32(17.815243)]"
181,"[np.float32(18.734478), np.float32(160.65141), np.float32(51.31257), np.float32(-33.701706), np.float32(-63.075603), np.float32(-24.414717)]","[np.float32(15.777107), np.float32(15.436836), np.float32(16.830307), np.float32(16.592241), np.float32(18.359224), np.float32(18.292467), np.float32(18.657003), np.float32(18.082027), np.float32(16.989964), np.float32(16.119694), np.float32(13.531675), np.float32(15.659771), np.float32(15.570665), np.float32(15.570665), np.float32(16.700338), np.float32(16.700338)]"
182,"[np.float32(147.03432), np.float32(146.18896), np.float32(178.77968), np.float32(-51.88927), np.float32(77.94985), np.float32(-92.04675)]","[np.float32(17.006805), np.float32(16.35994), np.float32(18.674423), np.float32(14.855609), np.float32(16.699661), np.float32(17.72371), np.float32(19.251837), np.float32(15.745274), np.float32(19.784685), np.float32(18.301697), np.float32(14.022558), np.float32(17.593527), np.float32(17.482792), np.float32(17.482792), np.float32(19.469744), np.float32(19.469744)]"
183,"[np.float32(76.56056), np.float32(-86.16497), np.float32(82.50403), np.float32(0.3733945), np.float32(27.121471), np.float32(-183.0201)]","[np.float32(20.658543), np.float32(21.261503), np.float32(21.286108), np.float32(18.283531), np.float32(19.936178), np.float32(23.151546), np.float32(21.637356), np.float32(23.319195), np.float32(21.256699), np.float32(21.18546), np.float32(21.256472), np.float32(22.200964), np.float32(23.290985), np.float32(23.290985), np.float32(23.020397), np.float32(23.020397)]"
184,"[np.float32(-88.93116), np.float32(-3.5395312), np.float32(258.63434), np.float32(18.224548), np.float32(94.092804), np.float32(-68.930504)]","[np.float32(28.31718), np.float32(27.859835), np.float32(28.654804), np.float32(23.720444), np.float32(27.027224), np.float32(25.457851), np.float32(28.858608), np.float32(26.076582), np.float32(28.993448), np.float32(27.028442), np.float32(24.606676), np.float32(28.478115), np.float32(27.702007), np.float32(27.702007), np.float32(26.172396), np.float32(26.172396)]"
185,"[np.float32(-57.10236), np.float32(74.35275), np.float32(34.14334), np.float32(-34.681232), np.float32(-43.553097), np.float32(-154.65352)]","[np.float32(23.857626), np.float32(24.214132), np.float32(23.579405), np.float32(23.628502), np.float32(25.55776), np.float32(28.24699), np.float32(26.015127), np.float32(26.635746), np.float32(23.599932), np.float32(23.652342), np.float32(23.182016), np.float32(23.660368), np.float32(24.583397), np.float32(24.583399), np.float32(26.61298), np.float32(26.61298)]"
186,"[np.float32(137.89311), np.float32(-50.58555), np.float32(43.574562), np.float32(-35.134308), np.float32(114.317314), np.float32(-126.427124)]","[np.float32(23.53955), np.float32(23.509695), np.float32(24.284512), np.float32(20.838541), np.float32(22.071892), np.float32(26.685095), np.float32(23.037361), np.float32(23.151146), np.float32(24.09613), np.float32(24.087053), np.float32(22.80899), np.float32(22.849102), np.float32(24.037968), np.float32(24.037968), np.float32(26.099365), np.float32(26.099365)]"
